"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"17",-0.0208024585258519,0.000985046093447394,0,0,0,0,-0.104899386460114,0,0,0,-0.015755914436037,-0.117405366118629,-0.0072313069606319,-0.00883183994837152,-0.0540573906679834,-0.155728625319726,1.14369027144029,-0.00292597757842571,-0.135759546002321,0,0.00261659363773748,-0.00842312635597484,-0.024948738682673,-0.00475904047944359,0.00968664649236031,-0.000481626063529904,-0.000787477355065814,-0.0294298058731421,0,0.0094833691803515,0.0247530286418638,0,0,0.0190806868436059,0.00780966166524712,0.0255516959809139,0,0,0,-0.0141837264483535,0.0069062089372465,-0.128359977689077,0,-0.0315782827262078,-0.0183362496520844,-0.00744691542674166,-0.00719340357005323,0.0797723375350535,0,-0.0166589025709842,0.0554353682409606,0,-0.0162712548740521,0.0398049001434398,0.03117652496121,0.0184226098688031,0,0,0,0,0,-0.0645435418460069,0,-0.0220307679065749,0.0436593376464713,-0.0161208528804619,0.00920145473197483,0,-0.00361502092175652,0,-0.0124944476054394,0,0.0148602311128016,0,0,0.00254245048314679,0.0109179255555843,0.0384144379872326,-0.0437438193916737,0,0.0216131164248371,0.0397892806763651,-0.014451414977644,0,-0.0115545310523551,0,0,0.00119134789129801,-0.0142363580285646,0,0.02126731248149,0,-0.0427327420776991,0.00347969253013415,0,0.00631879300068163,0.00774514481432198,-0.0234330214701813,0.00314735753362384,-0.0122741851489348,0,0,-0.0541107739466437,0,0,0.0191508098178325,0.00527772678765098,0,-0.0174144568169234,0,-0.0534778392511428,0,0,0.00313062094573462,0.0137051113186332,-0.00743593551807645
"18",0,0,-0.018847701033125,0,0,-0.0119825682335582,0,-0.019757485633637,-0.00702204075636149,0,0,-0.0181827056967329,-0.0596032990310745,-0.0113280264746384,-0.146514855568214,-0.0155767050463399,-0.00292597757842571,1.09039698112997,-0.0732015112171726,-0.00979335359142535,-0.0644376356999019,-0.0761151668028114,0,0,-0.00371604977506686,0,-0.0348667337788024,0,0.00896143462972064,-0.013642141281438,0,0.00214681144429585,0.00374366807475016,0,0,-0.0038780138808791,0,-0.0260683103065369,0,-0.0120779717641701,0,-0.000275211787339068,-0.0355004728440872,0.0134617014779635,-0.0530997683179652,-0.014142072265666,-0.00993557430376291,0.003081440589401,0,0,0,-0.0398211281909347,0,0.00772777820826057,0.0365049292938703,0,0,-0.0116287568940406,0.00949450216050237,0.00105366269686395,0.00857384324328767,-0.0208002708092683,0,0,-0.00807937547565926,-0.0184521012761952,-0.0222807954887125,0.0221521652929374,0,-0.0293962987354486,0,0,-0.0259834618295825,-0.0340864641914614,0,0,-0.00167426167860172,0,-0.0047242618576396,-0.0128590204920274,0,0.0164717380523894,-0.0101462131468975,0,0.0447255930755608,0,0,0,0,0,-0.0292593236973662,-0.00976891409585275,0.00101108399759743,0,0.00909861015473027,0.00807717824640216,0,-0.00644491717988238,0,0,-0.0353700261844051,-0.00320552935224913,0,0,0,-0.0141088628377836,0,0,0,0,-0.00145695477462155,0,-0.000968880901665878,0,0,0
"19",0,0.00661547308316384,0,-0.0404248388466474,0,0,-0.0774800854577353,0,-0.00808512059846984,-0.0644388123353185,0,0,-0.055116668737409,-0.035785272799536,-0.190157694765325,-0.129926968880607,-0.135759546002321,-0.0732015112171726,1.78696033512951,-0.76876733529532,0.00639947597022562,-0.0450600681204631,-0.199145628735089,0.0107151383960627,-0.0150894159796372,-0.0218893661551329,-0.0688495165229264,0,0,0,-0.0103051703203406,-0.0099705830783187,0.0235621752069367,-0.0592245820466606,0.00872495478094812,-0.00710948241482086,-0.115385099333507,0,0,0,-0.012430043393319,0.0304286017381707,0,-0.0143713325354233,0,0.0419387581306463,0.0180091820852165,-0.200184360035516,0.0286780802892205,0,0.109516968403853,0.00471587337196331,-0.0689667602722876,0.108501592045438,-0.0767829256970413,-0.0542140350270183,0.0880251141179207,0,-0.0558393636890596,0,-0.0695073083655361,0,0,0,0,0.000746775942497012,0.0525701690764718,0,0,0.00606651163711519,0,0,0,0.011482805582573,0,-0.0987572284139898,0.0224471901205741,0.0319130380444288,-0.0731512952940105,-0.0208124325177893,0,-0.0119219545918017,0,0,-0.144417345126793,0,0.00469648649704917,-0.00472765131722755,0.0152644813243675,-0.0249241156218982,-0.0223970356665393,0,0.0435591415434858,0.0645153545459171,-0.00238440463211484,0.0505750232098171,-0.0101620898347757,-0.00411328191851511,0,0,0,0.00569792744295821,0.0112300034513833,-0.0113024117172366,0,0.0740056938676875,-0.00191334874039241,0,-0.00362745586893127,-0.0949724313889988,-0.0270048894907103,0.0147206250282584,0.10766461055466,0.0734590654921443,0.011947541475408,0.023194809271936
"20",0.0288082209924064,0.116368097153695,0.0349486957949486,-0.121166759628609,0.00870913039681584,0.0472946864755009,0,0.00796689452020486,0,0,0,0.0348356030934931,0,0,0.00704612582767763,0.034994750502572,0,-0.00979335359142535,-0.76876733529532,2.31540164187075,-0.149458571020381,-0.0406538550900146,-0.109570026743039,0.0478456245489078,-0.0163263752537837,-0.005076313648152,0.00565447117160513,-0.00178229268351509,-0.0328605681057004,-0.024007817169577,-0.0096893177326016,-0.118207082624415,-0.0429341992276747,0,0,0.00785683063067675,-0.0371885669230897,-0.0969492151138906,-0.00297827127602969,-0.0665752685518679,-0.0207643566983023,0.0182607127766826,0,-0.091247455083059,0.100195716545935,0,0.0597819519178232,-0.609844923830468,0,-0.069886283117195,0.0508029310661988,0.0150055172177206,-0.185360231445846,-0.0524092738078772,0.224015725796786,0.00789769981821667,-0.243005827166579,0,0.000605450563781284,0.0326536992413968,0.141448176150216,0,0,-0.059802693150985,-0.0620665113089239,0.00111258455535698,-0.032715988196535,-0.0489526177457558,0,0.00294356372418652,0,0,-0.0499448289817033,0,0.0651260450194996,0.0567587813382833,-0.0312336118749292,0.0749781181938807,0,0.0530340227300682,-0.429675889937022,0.206178707199308,0.0560443518920594,0.000937432075232206,0,-0.0189197752877642,0,0,-0.0122355756979636,0.0252404534435121,-0.0413897509026224,-0.0539894258451648,0,0,0.0456767906601266,-0.0675555605314144,0,0,0.0613800480945599,0,0.00916091122134133,0.0520793917385582,0.0196840612007673,0,0,0,0,0,0.0826817440685823,-0.0105236316035645,0,0,0,0.0513928181668251,-0.0568127058628522,0.00105076523685023
"21",0,0,0,0,0,0,0.0170097326446341,-0.0231240954425093,-0.0288257254147595,0,0,0,-0.0444569786843348,-0.00668794779330241,-0.0268158369911863,0.0054788032717799,0.00261659363773748,-0.0644376356999019,0.00639947597022562,-0.149458571020381,1.06715369999493,-0.0403737771477088,0,-0.0110115272030686,-0.0277979906539404,0,-0.0173904402746206,0,-0.0228490408618816,-0.0379196876878249,-0.029047712767347,-0.013368877291179,0.00722256276856869,-0.0248315235882139,-0.00339602061109899,-0.0252765255957231,0.0195674906417665,0.0063591284541166,-0.0193010731089462,0,0,-0.0611219089714483,-0.0459029720478115,0,0,-0.0184435057612467,0,0,0,0.0083015221661943,-0.00681878420483379,0,0.00301902019187042,0.00818069586181066,-0.0827971999924255,0.00383938467400585,0,0.000868459655210986,0.0143476307265931,0.00338298638716449,0.0376340956605337,-0.00857478079118271,0,-0.00444771371650628,0,0,0,0,0,0,-0.00454568882744214,-0.00115647385813412,-0.0108887698762507,0.0183097039204636,-0.00448109212818665,0,0,0.00447598439893805,0.0206812159806294,0,0,0.00225426796114609,-9.37902867048922e-05,0,0.00483222303617157,-0.00974968719656195,0,0,-0.0418877203782601,0,0,0,0,0,0.0303956214781636,-0.00696053432000727,0,0,0,0,0,0,0,0,0,0,0,0,0.00417897334799333,0.0122862868489613,0,0,0,0.033489238509567,-0.0275509043025148,-0.0169472222173167
"22",0.0279711214101052,-0.051594594886637,0,0,0,0,0.00484617347476144,0.018355087589361,0,0,-0.0160220979131161,-0.0164145170339741,0,-0.00462910579552935,0.0111345523763098,0,-0.00842312635597484,-0.0761151668028114,-0.0450600681204631,-0.0406538550900146,-0.0403737771477088,1.21646539514932,-0.0303676852300395,-0.0799923538271391,-0.0383662830399927,-0.0453921277103441,0,-0.00808976518848252,-0.0508071741296661,-0.0072461680899003,-0.019580689933879,0.000387201711211891,-0.205447496290684,0,0,-0.0373815372867608,0.0296353390461071,0.0706603013325873,-0.00503171487255646,0,-0.0416157280806133,0,0.00192895303978909,0,0.000887226591901353,0,-0.0339147887677668,0,0,0,-0.0367448508119445,-0.0316963699421112,-0.0177281818067885,0.0335944333790953,0.0252977001462092,0.0299337419311959,0,0.0141503505072319,0.0517810669019037,-0.0199725577830814,0,0,0.00179216465756971,0.0392691657633279,0.00270416306266341,0,0.0196654329302187,0,-0.0201807024099697,0,0,-0.0310489789151383,0.00207272079338402,0,0,-0.0226438783031049,-0.0385278735486205,-0.0878552078538768,0,-0.0116804983544604,0.11593347785364,0.019410551094972,0.00335270565057189,-0.0827029803529283,-0.00344066248810423,0,-0.0671176552729739,-0.0377348345150247,0,0.0077504600003376,-0.0535390503699011,0,0.0120954271229514,0.0356483270895654,0,0,-0.0189427205190223,-0.010483627190052,0,0.0229487962148018,0,0.0288155665066618,0.00263412763862143,0,0,0,-0.0082752829730784,0,-0.0273512943252029,0,-0.00881644838376844,0,0,0.0390088621968685,0.041496474253822,0
"23",0,0,0,0,-0.0166107735217433,0,-0.0340847701901676,0,0.0171736917379646,-0.0247899809657459,0,0,-0.0155868234176638,0,0,-0.00606942409398194,-0.024948738682673,0,-0.199145628735089,-0.109570026743039,0,-0.0303676852300395,1.2336686942473,-0.0488574059869384,-0.0114261448689236,-0.117833645100082,0,-0.0362792549397998,-0.0749194392936642,0.0174010859498688,-0.0575307933231595,-0.0250787793105803,-0.140120275090425,-0.0106300505837735,-0.0225397924509372,0.0183616545895195,0.0349731161763039,0.0103062350350839,0.014478178388324,0,0.0323167952728696,-0.0233896701304694,-0.00484888107807468,-0.0631502855989306,-0.0204239506890384,-0.0438393523203176,0,0.0331756725082807,0.011564866804887,0.000584385616931643,-0.17313278261556,-0.0233657099158234,0.0305623182177295,0,-0.027370438527745,-0.0175426816567539,0.0290685966950636,0,0,-0.0115699976699208,-0.0222353946045427,0.0149362838883103,-0.00443945375275659,0,0.00697646255892284,0.0321199882445754,-0.0730863248215882,0.00926367490029187,0.00438544589149373,-0.00547516351935891,0.0509637830219382,0.0103800672697431,0,-0.0132382948602246,0,0.0152596708165334,0.00563271988074678,0.0450294883890448,-0.0229668414943679,0.00954692117585278,-0.00531305012070997,0.0212865597860038,0.0202328788807404,-0.0522555261998912,0,0.00978889638020575,-0.00243081676046678,0.0249772858549671,-0.0978717076271177,0,0.00731088645230225,0,0,0,0,0,0.0175159833568521,0,0.0297506352197454,3.30256081250553e-05,0.0407745585756086,-0.00886673752150111,0,0,-0.0498428776356994,-0.024814735791355,-0.0709793255738505,0.0349307775737779,0.00693509815531086,0,-0.000830399004339127,0,0.0135061050523873,-0.00847816585466413,-0.0327767499702918,0
"24",-0.0178136839066986,-0.0422462666302789,0,0.00501125842386716,0,0,0,-0.0198313859838167,0,0,0,-1.17139248361253e-05,-0.00821158259286876,0,0,0,-0.00475904047944359,0,0.0107151383960627,0.0478456245489078,-0.0110115272030686,-0.0799923538271391,-0.0488574059869384,1.28394297686218,-0.0660067673266044,-0.0488055361237556,-0.0526791291150887,0,0,-0.0847792567840616,-0.0307290803838917,-0.0247816784151343,-0.133438128108287,0,0,-0.0287184127913935,0.00131229212491078,-0.267671833578507,0,0,-0.00892947054070783,-0.022545717907013,0,-0.0194237548776957,-0.0486566845042377,-0.0201467196060905,-0.00884093400850394,0.0100807034130175,-0.0175265351300655,-0.0022206942783969,-0.029302097046529,-0.124880788653318,-0.0217648400618532,-0.0173328973778234,0,0,0,0,0.00428566766410288,0,-0.00530371379386644,0,-0.022192832847445,0.0141455100691079,0.0326129100158509,0,0.014692749330779,0.00647452796676738,-0.0168810508202358,0,0.0172994840254456,-0.0241306077806013,0,-0.010458963001535,-0.0259417781208887,0,-0.0205196866183226,-0.080483195211964,0,0,-0.0306935941141555,-0.0394472410605139,0,-0.0751295859530004,-0.0223923155696213,0,-0.0197966962829182,-0.0131310590484585,0.0035429597799469,0,0.00710618034938847,0.00551902467140661,0.00984698514190072,0.00170330477313974,0,0.00498386458226506,0,0,-0.0293537456401753,0,0,0,0,0.0185935537808929,0,-0.0322524682101737,-0.0118679018332836,0.0114950305388802,0,0,0,-0.00284538513062882,0,0,0,0.00506791798494443
"25",-0.000384811371770317,0,0,0,-0.0173337894247087,0,0,0,0,0,-0.0208379261891874,-0.0134135164974215,0,-0.0122134069431313,0.00214080815850022,0,0.00968664649236031,-0.00371604977506686,-0.0150894159796372,-0.0163263752537837,-0.0277979906539404,-0.0383662830399927,-0.0114261448689236,-0.0660067673266044,1.04849316509456,-0.0715002673357536,-0.0684068068517147,0,0,-0.0114558903957411,-0.0273502174905653,-0.0416556794583338,-0.00730888344213837,-0.0237828353941509,0,0,-0.0105720644780231,0.0382773326971592,0,-0.0159394059290183,-0.00501164700011913,0,-0.0213211998554966,0.0105731052072487,0,-0.00490471511910513,-0.0526520700335092,0.0148914488990366,0,-0.00920706092115892,0,0.00388882014406108,0.0111625423496344,0.0282369411842258,-0.0220995930885505,0,0,0.00162445154219476,0,-0.00142552672573905,0,0.0238480493168154,0,0,0,0,0,-0.0151814684204826,-0.00356506859414514,0.0111656416461971,0.00180051524667161,-0.0119086951941299,0.00250411245588307,-0.0157855314140621,-0.047563182393275,-0.0111115660448119,-0.00262946249499494,0,0.0179790052898506,0,0.0169020424068843,0.00274149915938688,0,0,0,-0.00875991850741758,-0.0286960219615868,0,-0.0365123269898027,0,0,0,0.00882179947336938,0.032894213483317,-0.00976004974820373,0,0,0,0,-0.00929847153085067,0,0.0228423676412271,0,0,0,0,-0.0301686597056575,-0.0120498837564556,0,0.0252662874322336,0.00572054300217734,-0.0473663185195101,0.0305692843425317,0,-0.0231297488945676,0.00685263383212056
"26",-0.0542438169751023,-0.119901687246494,0,0,0.00731034403766636,0,0,0.0108884058091058,0.00103725729696282,-0.0322832825471815,-0.0571798740275348,0.0531351458246159,0,0,0.0600136606758235,-0.0172099159801794,-0.000481626063529904,0,-0.0218893661551329,-0.005076313648152,0,-0.0453921277103441,-0.117833645100082,-0.0488055361237556,-0.0715002673357536,1.36311108875615,-0.0301652678084474,-0.0563929851388865,-0.201491535435232,0,0,-0.0422307954217503,-0.230482905852671,0.0568638190213555,-0.0427606762854151,-0.0578749278516298,0.0132669556470626,0.0655137444445187,-0.00333382584787397,0,-0.0190174695226775,0.00821355220791356,0,0.0813584449311499,-0.0517269352636204,0.0095642341982895,0.0264211800149519,0.00706804409549571,-0.0146473835349816,0.0270726401953107,0,0.0112351665588967,0,0.151684144793825,0.00315555802937374,0.0274276498325796,0.000164549921636214,-0.0283172951309961,0,-0.030152166053799,-0.0377964768606747,0,0.00933611791497859,-0.0939046232523002,0.0238256982798981,0.0235868256539425,0.0780845149116851,0,-0.0280074588940737,-0.0218006448735867,0,0,0.117222342839227,-0.0215592415462388,0.00513937198787705,0.0341950554762979,-0.0140145058427332,-0.0804873465662071,-0.0585943398852858,-0.0697520146187188,0.053250948024879,0.0696294495788979,-0.0868641360536791,-0.0483111550798145,0.00298581821688833,0,0,-0.021102112608462,0.0499253885881117,0,0.042424234753661,0,0,-0.100358593325673,-0.0331188910805089,0,0,0.00982149776051137,0.0668530449446545,0.0301118886073917,-0.0222149434889514,-0.00489011613382144,0.00546511572451855,0,-0.00339431230070696,0.031460133586154,-0.00157166041700893,0.00256838516735457,0.042560423533328,0,0.023007384488804,0.00147091435387588,0.00464508245913347,-0.0721588624499505,-0.00266819036791379,0.0075383441581406
"27",-0.0244463004237978,0,0,0,-0.0187929186055253,-0.0300404332121781,-0.00635805689648442,-0.0513576166126323,0,0,0.0229499990781431,0.00596325847409967,0,0,-0.0428532070638773,-0.0480824930530955,-0.000787477355065814,-0.0348667337788024,-0.0688495165229264,0.00565447117160513,-0.0173904402746206,0,0,-0.0526791291150887,-0.0684068068517147,-0.0301652678084474,1.0723106893957,-0.0504415913708672,-0.00998716100365401,-0.0181638369891862,-0.00852370436065982,-0.00279932474713446,0.101320153867103,-0.00366132249606318,0.0196405190711361,0.011313830400648,-0.00296110023563496,0,0.0182228058683842,0.000190494647079001,0,0.00556655709493745,-0.0439318736090391,0.0229764043811618,-0.00201821958329503,0,-0.0217024694302438,-0.0194183784548237,0.0336776342425915,-0.00956322021848934,-0.00237770029886792,-0.0396118791805229,-0.00352573340942188,0.0200663554236779,-0.0367715734290036,0.026500047336829,0.0104033638415712,-0.00228259318668738,-0.0196483727262302,0,-0.0307352341213356,-0.0217683197358313,0,0,0.00756654851487424,-0.00376118252481064,-0.0294198061723135,-0.0111449467988827,0,-0.0305838943873957,0.028966167402286,0,-0.00979183937203202,0,-0.0120944389675008,-0.0515194345693925,0.000728646049640738,0.0341055967799927,0.0237783533001196,-0.0196049839589837,0.0388620776846442,-0.0396162883504498,-0.0248717486861371,-0.0151309483935197,0,-0.0110374478458027,-0.0191906267510476,-0.0253652601789649,0,0,-0.02101930810274,0.00922025445720444,0,0,-0.00153724189711769,-0.0100805189981891,0.026925145355271,0,-0.00685950325072778,0,0.00670886241466084,0,0.0388704917807808,0.000275201428727046,0,-0.043734077479661,0,0,-0.00247988125255769,0,0,0.00693483498531077,0.0177877620009387,0.00252755581306997,0.0286148664519798,0
"28",0.0218734763507983,0,0,0,-0.00631740974515893,-0.0402376772178817,0,0,0.00662917352639371,0,-0.0230223062688066,-0.00852483297208464,0,-0.00639016646867441,-0.00801463448670046,0.00232051200817535,-0.0294298058731421,0,0,-0.00178229268351509,0,-0.00808976518848252,-0.0362792549397998,0,0,-0.0563929851388865,-0.0504415913708672,1.06840631364254,-0.0585170056940272,-0.0251157687930935,-0.0930665184753139,0,0.00347090421906204,0,0,-0.0246666393493182,0,0.0127988606493372,0,-0.000984263891537498,-0.032223483137651,-0.0147368701600464,0,-0.0126777414518221,-0.00661608472917065,-0.011910499542021,-0.00994226469591803,0.0167620668176577,0.0120931350530479,-0.0159710906726656,-0.052367812313658,0,-0.0495468785297753,0,0.000609589740966424,0.00179128699551215,-0.00291612376160787,-0.0203035797166278,0.00544930880743433,-0.0117726493665096,0.00781054411007007,0.0256680727473072,0,0,0.00512333639400798,-0.00174898164870647,0,-0.00132344043875254,0,0.00271346345476167,0.00544422281354521,-0.00815506449770736,0,0,0,-0.0214625974598659,-0.0196405097946134,0.00492149046507268,0,-0.0430967845955013,0,0.0169804459116349,-0.0168570541186857,-0.0643448075528104,0.0275780962968088,0,0.00652920329393482,0.0018442348776639,-0.0797322292993127,0,0,0,0,0.0100327192526355,-0.023068946332964,0,0,-0.00704378897721528,0,0,0.00356137087925523,0.0115082316476527,0,0.000654226042898391,-0.00947726089969109,0.0119933224408351,0,-0.00455090523137102,-0.0135733688379019,0,0,-0.0154356601099086,0,0.0257385288173606,0.0372063474123217,0
"29",-0.0163266854269338,-0.0458758167931681,0,0,0.00789004774712321,0.0103361877189991,0.115320805163055,0,0.00626585375964605,0,0,0,0,0,-0.0181465575044175,-0.102396287252628,0,0.00896143462972064,0,-0.0328605681057004,-0.0228490408618816,-0.0508071741296661,-0.0749194392936642,0,0,-0.201491535435232,-0.00998716100365401,-0.0585170056940272,1.43866374835948,-0.0582198817952989,-0.278274892533995,-0.0290152065547157,-0.301614877546851,0,-0.0684298594237639,0.0785147296247813,-0.0251581680111496,0.00648848867459869,0.0178278063317883,0,-0.00162498141096755,0,0.0118198246109047,-0.0692615311304942,0.0151763271227544,-0.00997682453299958,0.0174011736685101,-0.075755659852566,0,0.0225608640103466,-0.0215233809598246,0,0.0642666645963972,0.038161038788083,0.0678610767281163,0.00845347919765988,-0.00722520795974068,0.000767964749402862,0,-0.00599987663504481,0,0.0058192129378678,0,0.0100963229700242,0,0.01370461612194,0.000200443908308171,-0.0136054075281868,0,-0.00604065192345245,0,0,0.00282650227591545,-0.000443697559452697,-0.039676538112931,-0.00389376270339327,-0.0157216997281616,-0.0161143072668148,0.0693801962706503,0,0.0153026145655311,0.0308671911356437,-0.0972508992701564,-0.00786449298671969,0.0167249879776982,0,-0.0127515673093025,0.0209989724645246,0.0299824555279119,0,0.00464914643350157,-0.0168284818331132,-0.0131814135493725,-0.0762443878570311,-0.0192815848895462,0,0,0.0273193806460253,0.00964526446925073,0,0,0,0,0,0,0,-0.0275278998183284,0.0102899699337658,0.0202982895474525,0,0,0,0.00453287772964874,-0.0734940610492862,-0.0733145482373347,0
"30",0,0,0,0,0,0.0339692236683536,0.00925641347594163,-0.000549747873385747,0.00117954895577728,0,-0.0149235250487912,-0.0397124953373058,0,0,0,0.0128471847263231,0.0094833691803515,-0.013642141281438,0,-0.024007817169577,-0.0379196876878249,-0.0072461680899003,0.0174010859498688,-0.0847792567840616,-0.0114558903957411,0,-0.0181638369891862,-0.0251157687930935,-0.0582198817952989,1.1713108620621,-0.0625249546107327,-0.0651461922101862,0,-0.0217874667113387,0,-0.0362460151132468,0.013411898584666,-0.108575282331005,-0.0266159217991941,0,-0.101554804675306,-0.0145795916617442,-0.00563024547771395,0.0102850933966482,-0.00984222879375436,-0.00668222544832872,0,-0.0466526617946506,-0.0924580944032257,0,-0.0363620110339949,0.0580755050061799,0,-0.0995847123451947,0.0439002782263231,0,-0.0254101329327942,-0.0103845655058882,0,-0.00180788419678933,-0.00496019750302432,0,0,6.56757899533995e-06,0.0142091506829655,0,0.00213296186739886,0,0.0162415188194808,0,-0.00702065581170391,0,0,0.0139611844889662,0,-0.000350347015280444,0,-0.0311406233213742,0.00212972792638019,0,0,0.0162698710340259,0,-0.112481327225935,0.0026555671376777,-0.0195038288485899,0,0,0,0,0.0115576863135791,0,0,0.0116397247278472,0,0,-0.00997387090116247,0,0.00203633616462623,0.021384976848923,0,0.0178610061465628,0.00222059763582862,0,0,0.0148494852127034,0,-0.00699265288806505,-0.0214870357876424,0.0338704930500692,0.0185415376942958,0,0.0522955229549077,0,0,0
"31",-0.019452441908232,0.00964529546045441,0,0,0.00361825465948977,0,0.010600845450579,0,-0.0024311888861737,-0.0096942554486531,0,0.0164263008913697,0,-0.0240067413884352,0.000931668496422748,-0.0088212260323563,0.0247530286418638,0,-0.0103051703203406,-0.0096893177326016,-0.029047712767347,-0.019580689933879,-0.0575307933231595,-0.0307290803838917,-0.0273502174905653,0,-0.00852370436065982,-0.0930665184753139,-0.278274892533995,-0.0625249546107327,1.21670715052166,-0.112976535656932,-0.0354350644806843,-0.0336891612429339,-0.00301602235561093,-0.0209407344667183,-0.030527486373386,-0.00513099953685857,0.000670641348152189,0,-0.0420926526837076,0,-0.00787420609871734,-0.0114493140313385,-0.016681941751303,0.0032932619963487,0.0116818363602903,0.0369950023287716,0,-0.0160223081912386,-0.00419172896848321,0,0.0462217052395158,0,0.0219413823049688,-0.00205030362624224,0,0,0.000299196987910253,-0.0149116683957403,-0.0298361166363044,0.0054451682511284,-0.0524781561867396,0.0372660267656557,0,0,0.025801091868379,0,-0.0217442756877169,-0.00654525015381302,0,0.0165879027404798,0.00453203260863108,0.0104534713699521,-0.02862351506679,-0.0300462254764109,0,0.060757033629038,0,-0.0249939637374947,-0.134086935052804,0,0.0251885130745615,-0.007660902924025,-0.0425022003260781,0,-0.0146910240112564,0.00361976501740884,0.04297053381733,0.00710321954484354,0.00833134298622595,0,0,0,0,0,0,0,0,-0.00250484935886792,0,0,0,-0.00214341833296365,-0.00375203950585189,0,-0.0215597656274294,0.0163913467073916,0.0266109637813483,0.0182530115913178,0,0.00444067741010943,0.0363996336955515,0.0226035576652448,-0.0267031013711962,0
"32",0,-0.00424029678431512,-0.0102392707497109,0,-0.00763984102008098,-0.0124178229402728,0,0,0,0,-0.0218118191391615,0.0354765813129217,0.0187419297301782,0,0,0.00477368503247957,0,0.00214681144429585,-0.0099705830783187,-0.118207082624415,-0.013368877291179,0.000387201711211891,-0.0250787793105803,-0.0247816784151343,-0.0416556794583338,-0.0422307954217503,-0.00279932474713446,0,-0.0290152065547157,-0.0651461922101862,-0.112976535656932,1.25950061588447,-0.00536048212026376,-0.0916120393166378,-0.0259880214813253,-0.0165434838439833,-0.0210272102145081,0,-0.00326541200248589,-0.0541229406959169,-0.0393506275590055,0,-0.00338128061099771,-0.00775468376234433,0,0,0,-0.138090507391355,-0.00597220634417174,0,0.00194733224608789,0,-0.0351093045168413,-0.0386912108404927,-0.00497376695014889,0,0,0,0,0,0.0328976262356355,0.0121726715558518,-0.0992113124193008,0.015892168886319,0.0182225490869543,0,-0.0166580824743452,0.00773248850862039,-0.0181764228947153,-0.00974271450144735,-0.0832985581149577,-0.0139997766813684,0,0,0,0.00380728924246851,0,0,-0.00538893702375883,0.0153826662341607,-0.182804339470248,0,-0.00542523179825497,0.00466758130395991,-0.0220187967573597,0,-0.0287298770861052,0.0154280476855439,0,0,0.0216719934450479,-0.003305680835218,-0.0205345230219692,0.00623086448142079,0,0,-0.0207237677620053,0,0,0,0,0.0124567504584144,0,0,-0.00124835333319914,0,0,0.0160516611962632,0.0484961744345683,-0.0479623874761122,0,-0.00811987638136908,0,-0.00887424929699641,0,0.00183030037674814
"33",0.0296665134534218,-0.0299616245603875,0.0232134165982515,0,0,0,0.048919539464641,0.192880071235381,0.0123133587265002,-0.0387580636734305,0,-0.0356506714602177,0.0245943831843234,0.00531865975523772,0.0203357094706211,0.020274056837457,0,0.00374366807475016,0.0235621752069367,-0.0429341992276747,0.00722256276856869,-0.205447496290684,-0.140120275090425,-0.133438128108287,-0.00730888344213837,-0.230482905852671,0.101320153867103,0.00347090421906204,-0.301614877546851,0,-0.0354350644806843,-0.00536048212026376,1.76607593033209,-0.0645294371863158,-0.126060007395359,0.0429946418255492,-0.0480804255275621,0.0262834706274621,-0.0225284780521645,-0.0443534695875162,-0.12948830704871,0.00504614453026785,0.0103030068651582,0,0.110397815153882,-0.0219584613410827,-0.143558406938051,0.0870102159821204,-0.0206139000222511,0.00669515961544417,-0.0537804498108084,-0.0504978772892389,0,0.0394386809066161,0,0.0967168560294537,0.00236226406812525,0,0.0112340852411519,-0.110992953665829,0.00749321652557505,0.0378235121753712,-0.0221516535315723,0,0.0671319372982131,-0.0400660459852776,0.0588327502952736,0,-0.000580029539126123,-0.00134804971631248,-0.00978200658657613,0,0.0359348410648234,-0.117869804269079,-0.00985060764512427,0,-0.0404471908290714,-0.131067428874637,0.111580743070289,0.0124068396822151,0.225350824406089,-0.00506093841982967,-0.058745758558551,-0.0277478211689378,-0.0188889466079701,0,-0.019374987114647,0.00262649579181096,0,-0.0431314172804461,0.0275898026219659,0,0,0,0,0.0553702207849976,-0.0128924870427526,0.00246812314313518,0,0,0,0.120154136200094,-0.0270674943638752,0,-0.0120421886612306,0,-0.0823332680090481,0.00482006837555114,0.00738593648487355,0.0590414352297157,0.0247177952263591,-0.000270284287940424,0.111470694464816,-0.239252085085356,-0.0289540038901419,0
